release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
2021-08-26,False,81,0.744,0.679,5,-3.51,1,0.0791,0.0654,0.00429,0.0966,0.866,176.024,199773,4,pop
1995-09-26,False,55,0.858,0.76,4,-7.895,0,0.254,0.0217,0.0,0.322,0.951,93.082,247613,4,hip hop
2007-04-02,False,13,0.747,0.628,1,-6.597,1,0.0289,0.336,0.0,0.122,0.919,108.767,179493,4,pop
2006-06-25,False,0,0.596,0.179,0,-14.816,0,0.045,0.968,0.896,0.133,0.488,74.701,181280,4,jazz
2019-10-10,False,59,0.55,0.666,5,-6.089,1,0.0656,0.308,0.00763,0.185,0.423,147.828,205453,4,r&b
1998,False,60,0.733,0.624,4,-9.849,1,0.0374,0.623,0.0,0.407,0.912,114.586,154907,4,soul
2009-12-28,False,0,0.586,0.935,4,-9.386,0,0.0482,0.000155,0.277,0.159,0.58,114.997,211173,4,rock
1996-06-25,False,0,0.754,0.567,9,-10.331,1,0.322,0.387,0.0,0.141,0.699,98.844,243707,4,hip hop
2004-01-01,False,10,0.874,0.52,1,-10.858,1,0.0959,0.0358,6.98e-06,0.075,0.768,102.936,278147,4,jazz
2017-02-17,True,38,0.317,0.87,11,-5.529,1,0.135,0.0555,0.000251,0.18,0.283,99.935,192293,4,dance
2021-01-15,True,66,0.679,0.794,1,-3.985,1,0.296,0.339,1.65e-05,0.113,0.698,150.067,175729,4,hip hop
2013-10-29,False,0,0.431,0.189,3,-14.954,1,0.0345,0.931,0.764,0.118,0.18,114.221,465667,4,jazz
2016-10-07,True,0,0.737,0.558,1,-9.814,1,0.326,0.394,0.021,0.111,0.525,98.546,331227,4,hip hop
2009-09-10,False,48,0.189,0.386,0,-8.762,0,0.043,0.161,0.86,0.144,0.0382,155.006,236160,4,rock
2016-01-15,False,0,0.509,0.8,9,-5.166,0,0.0425,0.0588,0.0,0.164,0.376,143.98,183467,4,country
2020-12-04,False,67,0.684,0.35,7,-9.399,0,0.0495,0.607,0.0,0.426,0.263,103.951,228602,4,pop
1984-06-04,False,57,0.535,0.884,9,-5.499,0,0.0407,0.00188,0.00126,0.14,0.796,120.555,205987,4,rock
2009-07-01,False,0,0.649,0.662,9,-9.301,0,0.0613,0.647,0.0,0.792,0.905,109.368,366560,4,jazz
2014-01-13,False,0,0.43,0.913,1,-5.34,0,0.0524,0.156,0.0673,0.0507,0.783,155.347,159765,4,rock
2018-06-29,False,59,0.699,0.94,8,-5.969,0,0.208,0.0853,0.0,0.336,0.652,122.079,253770,3,pop
2021-12-10,True,78,0.706,0.59,10,-6.403,1,0.0619,0.114,0.0,0.128,0.462,82.973,208188,4,hip hop
2016-12-12,False,9,0.49,0.783,5,-3.42,1,0.0755,0.0335,6.87e-06,0.134,0.522,160.016,231016,4,pop
2005-08-30,True,73,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,236600,1,hip hop
2017-09-22,False,62,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05,188933,4,country
1986-07-01,False,0,0.28,0.783,11,-9.227,0,0.0536,0.000172,0.0,0.331,0.494,150.917,132093,4,punk
2007-06-26,False,0,0.506,0.618,4,-11.278,1,0.0708,0.657,2.31e-05,0.248,0.789,89.023,386560,4,soul
1991-09-18,False,0,0.366,0.766,11,-8.325,1,0.034,0.0109,0.46,0.355,0.175,89.1,563893,4,metal
2018-01-19,True,67,0.863,0.717,4,-3.143,0,0.17,0.278,0.0826,0.0991,0.357,152.05,157259,4,hip hop
2001-04-02,False,68,0.491,0.966,3,-3.974,1,0.0463,9.12e-05,0.346,0.153,0.223,95.141,188600,4,metal
2021-06-11,False,30,0.258,0.128,0,-14.08,1,0.0422,0.731,0.00262,0.115,0.039,89.047,195225,4,electro
1973-03-16,False,0,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,382834,1,rock
2014-06-27,False,68,0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.668,237248,4,pop
1977-01-01,False,0,0.402,0.0865,0,-21.101,0,0.0483,0.924,0.364,0.786,0.177,106.85,1312960,4,classical
1956,False,21,0.575,0.116,8,-17.926,1,0.0538,0.967,0.185,0.119,0.398,73.012,190693,4,jazz
1999-01-01,True,0,0.648,0.876,5,-3.127,0,0.0332,0.000541,2.13e-05,0.358,0.92,128.819,215560,4,metal
2017-08-04,False,0,0.71,0.629,8,-5.792,1,0.116,0.0712,8.72e-05,0.561,0.835,82.028,205629,4,soul
2020-12-04,True,78,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4,hip hop
1996-01-01,False,35,0.707,0.527,2,-7.052,1,0.0284,0.184,0.0,0.0788,0.853,106.681,241173,4,rock
2008-04-24,False,16,0.612,0.477,10,-14.659,1,0.0369,0.0466,0.0,0.183,0.67,156.21,141747,4,pop
2012,False,30,0.65,0.831,10,-7.595,0,0.0402,0.0401,0.913,0.102,0.513,129.993,285946,4,edm
2018-03-30,True,8,0.66,0.609,0,-6.616,1,0.663,0.256,0.0,0.131,0.36,84.529,203158,4,hip hop
2018-03-01,True,46,0.567,0.644,0,-5.699,1,0.0278,0.0404,5.03e-06,0.0632,0.212,140.038,223899,4,pop
2018-06-01,False,68,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,4,country
2021-10-29,False,84,0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,0.489,123.854,165524,4,edm
2015-05-26,False,30,0.294,0.379,6,-10.789,1,0.0304,0.706,0.426,0.104,0.241,82.093,268929,3,pop
2021-02-19,False,50,0.267,0.969,2,-5.697,1,0.0472,0.00023,0.225,0.324,0.0339,130.153,157885,4,edm
2019-09-19,True,40,0.657,0.58,1,-6.085,1,0.0475,0.111,1.83e-05,0.089,0.305,170.076,195000,4,edm
2013-01-04,False,0,0.417,0.985,7,-3.513,1,0.164,0.0123,9.42e-05,0.0532,0.312,121.236,88640,3,punk
2005-10-21,False,51,0.645,0.754,11,-10.184,0,0.059,0.284,0.000534,0.149,0.562,128.682,180760,4,chanson
2011-01-01,False,14,0.39,0.713,2,-4.284,1,0.0872,0.559,0.00114,0.0528,0.713,207.506,136373,3,blues
2002,False,3,0.373,0.99,5,-6.093,0,0.0714,0.0764,0.00476,0.352,0.138,103.944,85973,4,punk
1956,False,14,0.529,0.11,5,-17.472,0,0.0427,0.967,0.0132,0.111,0.36,70.325,194133,4,jazz
2009-11-03,False,57,0.36,0.905,4,-3.808,0,0.0812,1.37e-05,7.51e-06,0.0753,0.309,144.544,267973,4,metal
1996-01-01,False,0,0.438,0.0825,9,-21.686,0,0.0695,0.983,0.0749,0.0461,0.37,106.275,270000,5,classical
2018-04-22,False,29,0.559,0.963,10,-8.239,0,0.064,0.000325,0.859,0.37,0.185,141.987,428000,4,techno
2002-11-04,False,75,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,288333,4,pop
1997-12-01,False,9,0.786,0.763,6,-8.265,1,0.117,0.00271,0.0,0.045,0.65,105.97,221907,4,hip hop
2010-09-28,False,0,0.638,0.688,5,-7.003,0,0.0299,0.0332,0.0,0.0799,0.829,120.103,205717,4,soul
2021-02-19,False,76,0.484,0.643,1,-4.72,1,0.0416,0.0036,0.0,0.243,0.345,163.97,195191,4,pop
2021-06-11,False,60,0.728,0.947,0,-4.22,0,0.0828,0.0177,0.00254,0.0987,0.553,125.874,238265,4,edm
2021-07-08,False,57,0.883,0.643,11,-3.819,0,0.2,0.0907,0.00765,0.0595,0.202,126.051,174000,4,electro
2003-07-10,False,30,0.362,0.961,1,-5.075,1,0.0794,0.00163,0.000123,0.31,0.62,190.916,123493,4,punk
2021-01-08,False,66,0.637,0.74,0,-6.809,1,0.121,0.0314,1.05e-05,0.104,0.534,174.93,188760,4,pop
1998-07-14,True,28,0.85,0.675,1,-8.284,1,0.24,0.00516,0.0,0.12,0.397,91.154,253309,4,hip hop
1982-01-01,False,52,0.926,0.816,2,-7.072,1,0.221,0.042,0.0,0.114,0.777,100.757,193000,4,hip hop
1994-01-01,True,37,0.596,0.672,11,-7.353,1,0.252,0.122,0.0,0.443,0.742,170.0,293173,4,hip hop
2014-01-27,False,60,0.705,0.473,1,-11.151,0,0.028,0.277,0.0037,0.107,0.425,100.005,212679,3,folk
2019-07-26,False,69,0.527,0.0861,5,-15.326,1,0.0301,0.92,0.000334,0.0988,0.225,103.582,247241,4,hip hop
1973,False,0,0.595,0.551,5,-9.974,0,0.0348,0.0113,0.00969,0.0804,0.831,87.888,431493,4,disco
2018-11-26,False,58,0.779,0.621,11,-9.839,0,0.084,0.34,0.0103,0.0747,0.529,91.959,197560,4,pop
2012-01-01,False,0,0.38,0.619,0,-10.259,1,0.0339,0.15,0.0123,0.0869,0.618,186.787,169413,3,rock
2012-03-05,False,56,0.0716,0.0408,7,-28.284,1,0.0399,0.851,0.901,0.0844,0.0377,77.047,349760,4,classical
2018-03-08,False,0,0.404,0.75,4,-4.954,1,0.0303,0.356,0.0324,0.345,0.725,80.288,141978,4,rock
2016-12-12,False,0,0.504,0.82,4,-5.662,1,0.261,0.0732,0.0,0.322,0.536,157.92,207342,4,edm
2015,False,0,0.548,0.312,8,-19.743,1,0.048,0.625,0.802,0.0677,0.784,101.901,278810,4,latin
2015-03-24,False,32,0.281,0.738,0,-6.661,0,0.0496,0.00189,0.00246,0.32,0.0908,136.027,247700,4,edm
2010-02-15,False,11,0.872,0.64,1,-3.396,0,0.113,0.0335,3.69e-05,0.129,0.747,79.301,188907,4,rock
1999-01-01,False,0,0.717,0.91,9,-6.535,0,0.514,0.0906,0.000189,0.313,0.723,184.078,316400,4,hip hop
1999-08-27,False,70,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,4,country
2015-06-22,False,53,0.56,0.864,8,-2.843,1,0.341,0.0186,0.0131,0.278,0.568,144.931,250345,4,rap
1997-08-19,False,11,0.882,0.912,9,-4.792,0,0.213,0.18,0.0,0.247,0.717,101.883,170893,4,hip hop
2014-05-30,False,0,0.438,0.626,10,-6.278,1,0.0365,0.83,2.29e-05,0.315,0.644,112.587,162926,3,blues
2018-04-20,True,59,0.734,0.543,1,-7.979,1,0.4,0.186,0.0,0.372,0.336,78.168,237295,4,hip hop
2019-12-03,False,31,0.525,0.931,1,-7.562,0,0.0694,0.0479,0.824,0.278,0.0483,143.997,310946,4,techno
2020-05-29,False,56,0.526,0.489,2,-8.115,1,0.298,0.124,0.0,0.125,0.402,99.706,153581,4,pop
2009,False,0,0.579,0.728,10,-9.536,0,0.0473,0.731,0.717,0.0782,0.694,103.357,399387,4,jazz
2008-01-01,False,14,0.635,0.622,0,-7.549,1,0.0759,0.66,0.00109,0.348,0.534,146.74,175080,4,latin
2018-02-09,False,21,0.671,0.735,11,-5.365,0,0.0591,0.0439,0.0344,0.108,0.124,124.035,215428,4,edm
1973,False,70,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127,214867,4,rock
2012-04-10,False,51,0.737,0.614,6,-6.001,0,0.4,0.0168,0.0534,0.0682,0.406,127.987,368476,4,edm
2013-11-05,False,39,0.342,0.587,11,-7.273,0,0.0537,0.00648,0.0995,0.207,0.484,168.847,236867,4,dance
2000-02-22,False,60,0.697,0.514,8,-8.627,1,0.0286,0.0302,0.532,0.212,0.44,136.071,393640,4,electro
2004-11-15,False,23,0.535,0.783,11,-8.165,0,0.0378,0.00628,0.9,0.104,0.351,109.959,230333,4,rock
2016-04-05,False,0,0.383,0.839,0,-7.738,1,0.0555,0.652,0.0,0.672,0.964,151.435,158471,4,rock
2015-03-16,True,58,0.301,0.686,2,-8.36,1,0.0831,0.442,0.000115,0.121,0.276,79.036,291720,3,hip hop
2018-02-16,False,0,0.749,0.872,11,-6.399,0,0.057,0.594,0.669,0.104,0.826,103.99,189841,4,pop
2016-11-07,False,0,0.81,0.998,4,-0.443,0,0.197,0.00228,0.166,0.39,0.712,125.993,142185,4,edm
2018-09-21,False,36,0.614,0.55,2,-6.493,0,0.0376,0.208,0.000156,0.0412,0.493,154.624,298251,4,r&b
2018-10-01,False,1,0.811,0.423,1,-9.594,1,0.24,0.482,6.54e-05,0.0986,0.803,93.063,152194,4,hip hop
2021-11-05,False,55,0.46,0.291,1,-8.4,1,0.0566,0.884,0.0,0.256,0.467,75.643,203495,3,r&b
1994-01-01,False,26,0.728,0.661,6,-9.063,1,0.371,0.0633,0.00334,0.296,0.721,87.988,349267,4,hip hop
2016-12-09,False,0,0.591,0.808,4,-7.543,1,0.061,0.000426,0.0,0.368,0.371,96.067,217107,4,rock
2014-01-03,False,20,0.626,0.991,0,1.869,1,0.0572,0.00435,0.823,0.348,0.187,127.999,316174,4,electro
2019-11-28,True,42,0.678,0.755,8,-4.682,0,0.0461,0.0926,0.0311,0.117,0.573,82.531,200905,4,pop
2013-11-17,True,53,0.823,0.822,1,-5.323,0,0.0334,0.113,4.57e-05,0.0688,0.938,125.026,211377,4,pop
1999-01-01,False,59,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140,4,disco
1991-01-01,False,9,0.348,0.792,2,-15.121,1,0.0696,0.0323,0.909,0.283,0.687,98.959,174104,4,punk
2016-02-27,False,12,0.703,0.629,7,-8.569,0,0.0391,0.229,0.0805,0.0867,0.967,146.992,252707,3,dance
1989-01-01,False,6,0.175,0.991,7,-1.603,1,0.0858,0.0341,0.882,0.131,0.172,137.368,144720,4,rock
2013-05-28,False,47,0.1,0.804,7,-4.669,1,0.0768,6.84e-06,0.916,0.384,0.0954,82.211,554573,4,metal
2018-07-13,False,57,0.75,0.651,1,-4.655,1,0.121,0.00759,0.0,0.521,0.928,120.055,155939,4,pop
2018-10-05,True,73,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4,hip hop
1989-01-01,False,0,0.616,0.414,8,-12.959,1,0.0294,0.297,5.61e-05,0.0761,0.397,116.582,318200,4,rock
2020-11-27,False,49,0.293,0.0125,0,-29.654,1,0.0415,0.996,0.909,0.0892,0.0644,83.522,169813,5,classical
2005-02-08,False,62,0.632,0.368,7,-14.901,0,0.061,0.65,0.0,0.189,0.773,143.121,165360,4,pop
1970,False,65,0.584,0.975,11,-6.534,0,0.0651,0.141,0.501,0.101,0.876,138.341,535333,4,soul
2000-03-07,False,42,0.731,0.683,7,-9.346,0,0.0308,0.422,0.00554,0.155,0.67,102.04,226307,4,chanson
2011-01-01,False,0,0.735,0.46,7,-12.424,0,0.053,0.797,0.000636,0.113,0.536,108.531,149213,4,chanson
2017-03-24,True,58,0.754,0.823,6,-5.502,0,0.22,0.281,0.0,0.107,0.548,125.932,249168,4,hip hop
1972,False,75,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,186827,4,rock
2015-04-21,False,45,0.68,0.755,6,-5.509,0,0.029,0.0206,0.0,0.21,0.824,101.048,155440,4,country
2019-03-01,True,19,0.801,0.848,8,-6.181,1,0.238,0.00679,4.06e-05,0.0581,0.466,81.789,225360,4,hip hop
2020-12-25,True,70,0.764,0.512,1,-6.814,1,0.3,0.00158,0.0,0.0899,0.586,81.541,118500,4,hip hop
2018-05-11,True,83,0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,206333,4,hip hop
2010-03-29,False,66,0.631,0.482,1,-6.761,0,0.121,0.428,0.0,0.0819,0.677,100.013,204453,4,hip hop
2016-10-14,False,62,0.588,0.945,0,-2.72,1,0.351,0.0721,0.0,0.25,0.557,139.75,205293,4,hip hop
1968-11-22,False,0,0.327,0.525,9,-10.272,1,0.0475,0.000875,0.259,0.133,0.435,151.766,240453,3,rock
2012-11-12,False,34,0.595,0.696,10,-5.921,0,0.0417,0.276,0.0,0.411,0.533,88.013,222920,4,pop
2016-09-16,False,25,0.661,0.816,7,-5.434,1,0.0343,0.0904,0.0116,0.0901,0.151,96.957,203337,4,edm
1987,False,6,0.131,0.833,4,-15.292,1,0.0844,8.76e-05,0.934,0.152,0.24,81.515,254000,4,punk
2014-05-30,False,0,0.482,0.373,11,-13.427,0,0.0447,0.729,3.79e-05,0.0927,0.105,183.051,289307,4,pop
2015-08-14,False,20,0.768,0.803,8,-7.761,1,0.072,0.11,0.0,0.366,0.961,139.943,183047,4,hip hop
2004-01-01,False,1,0.565,0.466,5,-10.084,0,0.0471,0.616,0.0612,0.0963,0.681,78.485,453733,4,jazz
2019-07-29,False,45,0.517,0.948,4,-8.617,0,0.0556,0.00153,0.906,0.121,0.0678,136.011,358793,4,techno
2019-03-06,False,50,0.707,0.915,6,-2.991,1,0.0419,0.0655,0.0,0.183,0.769,137.972,241093,4,pop
2017-04-14,False,29,0.415,0.863,5,-2.06,0,0.0603,0.0194,0.00588,0.475,0.193,155.205,210601,4,edm
1998-02-17,False,40,0.694,0.368,8,-7.264,1,0.0655,0.19,0.0,0.14,0.465,60.117,247040,4,pop
2010-10-01,True,77,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773,4,hip hop
2013-11-26,True,31,0.812,0.608,6,-9.775,1,0.22,0.342,0.0,0.108,0.279,102.543,227813,4,hip hop
2013-05-20,False,17,0.551,0.985,1,-2.785,1,0.266,4.72e-05,0.635,0.118,0.182,175.407,268096,4,edm
2009-10-09,False,36,0.683,0.854,10,-8.077,0,0.0433,0.00479,0.0207,0.177,0.565,118.086,217173,4,pop
1999-06-08,False,60,0.437,0.717,0,-4.803,1,0.039,0.0779,0.00274,0.108,0.547,178.085,215907,4,rock
2014-01-01,True,63,0.678,0.484,1,-6.647,0,0.43,0.735,0.0,0.117,0.219,190.04,202320,4,pop
2017-05-01,False,34,0.553,0.966,3,-4.004,1,0.0394,0.00867,0.595,0.439,0.376,126.028,148879,4,pop
2017-11-14,False,22,0.65,0.813,5,-6.677,1,0.0386,0.293,4.69e-06,0.115,0.962,161.99,215533,3,country
2016-05-10,False,33,0.591,0.897,10,-5.06,1,0.0355,0.000883,0.886,0.35,0.424,150.025,256500,4,edm
1979-05-31,False,74,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373,4,rock
1977,False,64,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,221400,4,rock
2017-10-20,False,3,0.403,0.766,11,-7.212,0,0.0373,1.21e-05,0.0202,0.591,0.603,106.055,165750,4,punk
2018-10-19,True,67,0.95,0.489,8,-8.411,1,0.462,0.105,0.0,0.411,0.919,130.021,158769,4,hip hop
2005-10-04,False,43,0.363,0.198,10,-14.276,1,0.0396,0.921,3.99e-06,0.108,0.217,86.578,214600,3,pop
2021-03-12,False,51,0.634,0.786,11,-4.17,1,0.0597,0.118,0.0,0.115,0.621,126.928,173599,4,pop
2000,False,0,0.405,0.483,11,-9.454,0,0.0283,0.373,0.009,0.604,0.203,130.079,541954,4,pop
1989-10-03,False,8,0.356,0.537,7,-15.833,1,0.0328,0.158,0.93,0.108,0.64,94.126,353533,4,jazz
1971-11-26,False,47,0.362,0.507,1,-11.229,1,0.0394,0.0174,0.216,0.113,0.456,146.641,634440,3,rock
2015-09-17,False,48,0.338,0.236,1,-10.447,1,0.0335,0.909,0.0,0.0922,0.317,64.654,275175,4,pop
2016-01-22,False,23,0.684,0.9,6,-5.229,0,0.256,0.00796,6.22e-05,0.536,0.556,149.96,224000,4,electro
2010-10-26,False,20,0.602,0.159,10,-15.947,1,0.0513,0.992,0.000155,0.0739,0.623,87.787,176840,4,pop
2013-01-11,True,0,0.716,0.832,0,-4.939,0,0.351,0.61,0.0,0.115,0.399,130.042,289587,4,hip hop
2014-07-02,True,10,0.458,0.33,6,-10.897,0,0.0599,0.18,0.0,0.138,0.268,128.135,232560,4,pop
2002-09-24,False,64,0.481,0.733,5,-7.633,1,0.165,0.575,1.18e-05,0.108,0.874,122.909,140427,4,rock
2012-03-30,True,39,0.673,0.633,10,-10.281,0,0.0861,0.0326,0.0,0.208,0.677,77.258,174028,4,hip hop
2018-03-07,False,44,0.528,0.828,11,-4.978,0,0.0497,0.012,0.256,0.107,0.249,169.951,215613,4,edm
2016-01-01,False,80,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4,pop
2015-08-21,False,0,0.673,0.626,2,-5.921,1,0.0428,0.0173,1.71e-05,0.0676,0.726,155.997,212720,4,country
2011-10-31,False,35,0.511,0.897,4,-2.832,1,0.0362,0.0713,6.53e-05,0.0858,0.829,160.031,219120,4,country
2012-03-13,False,29,0.32,0.859,2,-4.043,1,0.0708,0.648,9.22e-05,0.32,0.726,166.696,123320,4,country
2015-09-11,False,34,0.711,0.607,5,-6.137,0,0.0611,0.0167,6.66e-06,0.0649,0.824,123.005,301324,4,pop
2009-12-15,False,0,0.7,0.51,2,-13.549,1,0.137,0.193,0.00167,0.596,0.729,96.541,246857,4,reggae
2015-05-08,False,22,0.43,0.943,9,-4.463,0,0.191,0.0035,0.0515,0.13,0.486,159.982,216125,4,rap
2020-10-09,True,64,0.751,0.725,8,-4.495,1,0.0397,0.0755,0.00102,0.12,0.544,129.977,179233,4,hip hop
2005-02-01,False,42,0.631,0.894,9,-6.033,1,0.063,0.485,0.00472,0.072,0.822,110.194,269413,4,chanson
2017-09-22,False,46,0.636,0.841,8,-5.729,1,0.247,0.0485,0.109,0.38,0.331,128.102,187520,4,dance
2021-10-08,True,68,0.698,0.344,6,-6.718,1,0.0692,0.181,1.01e-06,0.127,0.351,67.238,288852,4,pop
2018-11-09,True,68,0.704,0.56,1,-6.791,0,0.179,0.185,0.0,0.0948,0.609,75.003,207109,4,pop
2020-01-23,True,24,0.907,0.409,10,-9.134,0,0.238,0.193,0.0,0.0766,0.737,124.997,101441,4,chanson
2000-10-31,True,67,0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,304373,4,metal
1977,False,0,0.7,0.936,10,-6.684,0,0.0556,0.572,0.00105,0.118,0.834,108.302,309947,4,jazz
2017-05-05,False,16,0.533,0.545,7,-7.681,1,0.0243,0.207,0.797,0.113,0.419,98.014,270918,4,rock
2008-05-04,False,75,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139,220239,3,pop
2004,False,0,0.457,0.428,3,-11.579,0,0.0727,0.579,0.0492,0.082,0.462,72.349,176987,4,jazz
2008-04-01,True,0,0.678,0.734,11,-5.59,1,0.339,0.103,0.0,0.369,0.519,145.73,191160,4,hip hop
2015-01-01,False,57,0.548,0.665,1,-5.622,1,0.0281,0.0139,2.72e-06,0.0769,0.549,138.055,221467,4,country
2020-09-22,False,53,0.335,0.486,7,-12.999,0,0.0423,0.831,0.0649,0.24,0.443,152.02,230813,4,folk
2017-10-27,False,0,0.765,0.557,9,-11.153,0,0.135,0.568,0.922,0.0832,0.683,143.007,302143,4,electro
1968-12,False,0,0.695,0.503,7,-9.313,1,0.0605,0.315,2.47e-05,0.261,0.542,96.818,247267,4,rock
2013-07-22,False,26,0.861,0.919,1,-2.495,1,0.0441,9.33e-05,0.9,0.423,0.463,129.008,394560,4,edm
1963-05-27,False,71,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427,4,rock
2000-09-26,True,60,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,256973,4,rap
1970-05-08,False,0,0.572,0.786,8,-8.469,1,0.0642,0.519,0.00093,0.11,0.952,188.115,174867,4,soul
1966,False,36,0.516,0.353,8,-18.049,1,0.0547,0.182,0.591,0.109,0.683,135.058,116493,4,classical
2020-01-24,False,82,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4,pop
2019-10-25,True,72,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,157093,4,hip hop
2017-03-17,False,0,0.465,0.909,10,-4.94,1,0.0377,0.00694,0.0979,0.116,0.623,75.028,198457,4,electro
2015-06-29,False,29,0.515,0.761,4,-6.162,0,0.0562,0.00446,0.00464,0.375,0.182,128.059,182575,4,edm
2020-10-27,False,59,0.705,0.674,5,-4.644,0,0.153,0.0543,0.0,0.147,0.911,115.01,135581,4,pop
2015-04-21,False,0,0.597,0.915,10,-3.298,0,0.152,0.235,0.0865,0.106,0.555,100.444,232530,4,rock
2007,False,0,0.529,0.94,6,-5.754,0,0.0375,0.00112,0.0372,0.526,0.47,144.008,234027,4,dance
2014-06-27,False,53,0.469,0.977,2,-4.969,1,0.188,0.00987,0.0,0.351,0.332,144.167,197483,4,pop
1962,False,55,0.384,0.036,0,-25.958,0,0.0449,0.995,0.94,0.13,0.116,172.997,280027,3,jazz
1971-01-11,False,56,0.708,0.497,0,-10.337,1,0.0527,0.189,0.0116,0.0723,0.919,132.997,223827,4,rock
2020-01-10,False,77,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,186878,4,pop
2019-11-22,False,45,0.712,0.877,0,-5.997,1,0.0533,0.00102,0.856,0.0824,0.232,130.004,281240,4,techno
1989-06-09,False,50,0.916,0.662,9,-16.404,0,0.605,0.00464,0.00346,0.138,0.406,135.65,249267,4,hip hop
2021-05-07,True,46,0.919,0.485,1,-5.062,1,0.241,0.0871,0.0,0.0742,0.33,89.976,134667,4,rap
2001,False,12,0.69,0.427,9,-14.437,0,0.0678,0.867,0.86,0.108,0.96,91.486,173964,4,jazz
2015-05-11,False,45,0.619,0.979,5,-6.194,0,0.108,0.0277,0.06,0.296,0.13,130.009,238128,4,pop
2019-10-04,False,35,0.886,0.917,8,-7.377,1,0.172,0.00253,0.18,0.0404,0.121,123.988,145008,4,edm
2017-08-25,True,63,0.943,0.544,10,-6.292,0,0.0642,0.0336,0.0,0.0954,0.515,133.012,215423,4,hip hop
2018-02-09,True,0,0.859,0.479,1,-9.07,1,0.217,0.00699,0.0,0.0979,0.298,130.06,221827,4,hip hop
1999-10-26,True,58,0.749,0.839,1,-9.173,0,0.231,0.0364,0.0,0.134,0.64,87.587,271080,4,hip hop
1994,False,0,0.913,0.465,11,-8.487,1,0.0863,0.381,5.97e-05,0.028,0.879,103.681,184467,4,soul
2017-01-27,True,72,0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,304041,4,hip hop
2007-08-06,True,68,0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,188493,4,rap
2021-11-12,True,42,0.597,0.243,9,-10.448,1,0.028,0.406,0.000741,0.171,0.157,73.084,146643,4,pop
1986,False,25,0.422,0.847,2,-6.56,1,0.0451,0.000998,0.000248,0.154,0.368,127.996,150933,4,punk
2018-12-12,True,58,0.875,0.568,11,-8.619,0,0.34,0.0357,0.0,0.113,0.648,140.082,185267,4,rap
2013-01-01,False,0,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,4,pop
2016-12-09,True,75,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4,hip hop
1986-07-24,False,13,0.623,0.682,11,-9.486,0,0.0918,0.689,0.0,0.28,0.916,97.953,270667,4,latin
1992,False,0,0.784,0.419,0,-9.338,1,0.0542,0.0562,0.184,0.0713,0.601,81.856,213507,4,rock
2010-08-09,False,77,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4,pop
1983-08-08,False,67,0.637,0.333,3,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,217907,4,rock
