artist_name,track_name,release_date,genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Royal Disco,GNARLY,2016-05-17,['gaming dubstep'],False,17,0.525,0.997,11,-3.077,0,0.066,0.000486,0.593,0.116,0.576,150.033,67JDrsnb36Z2Ajqwk3hiwd,179200,4
Jagged Edge,He Can't Love U,2000-01-18,"['atl hip hop', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",False,58,0.721,0.836,8,-3.972,0,0.206,0.112,0.0,0.235,0.508,126.279,3VEZvzr84WVnoorZ4tlBSw,244053,4
Wailing Souls,Act Of Affection,1980,"['dub', 'lovers rock', 'reggae', 'roots reggae', 'ska']",False,0,0.824,0.596,2,-7.015,1,0.0671,0.0899,9.65e-05,0.0396,0.852,137.454,2joaFtN9fAmwrfQP2m2ANK,163200,4
ayokay,Stay With Me (feat. Jeremy Zucker),2018-08-31,"['electropop', 'indie electropop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']",False,59,0.694,0.695,2,-6.612,1,0.0705,0.489,0.000159,0.131,0.468,100.035,65Bynqyt59f3fojjs1Uo41,189787,4
Action Pact,The Cruellest Thief,1984-01-01,['uk82'],False,1,0.373,0.828,4,-12.898,1,0.0552,0.000397,0.000395,0.238,0.742,155.15,7h2r0pys8tFBkDcHesYH3G,141240,4
Hopsin,Money On The Side,2017-11-24,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",True,0,0.422,0.84,1,-6.768,1,0.469,0.0513,0.0,0.36,0.585,77.515,5zaYqx5IRWiYBUxQmiC8td,280000,4
Charlie Parker Quartet,The Song Is You,2020-08-28,"['bebop', 'jazz', 'jazz quartet']",False,8,0.536,0.556,0,-8.064,1,0.0441,0.564,0.0,0.329,0.681,128.619,5vxLD8Z8nuepSowIimlCCw,176960,3
Wolf Parade,I'll Believe In Anything,2005-09-27,"['alternative rock', 'art pop', 'canadian indie', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'modern rock', 'quebec indie', 'stomp and holler']",False,0,0.308,0.942,0,-4.534,1,0.116,0.398,0.0,0.0494,0.148,144.063,6RykHdc2JWXV6T3S8fpbV3,276613,3
Seeed,Ding,2005-10-14,"['german pop', 'german reggae']",False,66,0.803,0.906,2,-3.522,1,0.0421,0.039,1.11e-05,0.128,0.947,116.993,5LH1z4ma2TN2aVeESXthj9,206160,4
Ochre,Helicene,2013-01-21,"['ambient idm', 'deep idm', 'drill and bass', 'intelligent dance music', 'new tribe']",False,9,0.724,0.878,1,-9.424,1,0.047,0.0369,0.874,0.0966,0.461,124.988,4sZlOP2yABN0gRTulfNiFf,282450,4
Rasmus Gozzi,LADD O LUDER,2021-02-03,"['danspunk', 'russelater']",False,38,0.651,0.875,0,-5.927,1,0.0363,0.0117,0.0,0.0609,0.816,140.036,5WIAUDnwuaY5bygRD4utP2,168134,4
Sanford Townsend Band,Smoke from a Distant Fire,1976,['yacht rock'],False,51,0.592,0.625,9,-9.343,1,0.0464,0.15,0.000313,0.0804,0.747,136.997,62obgbkuUt75nDIiIcLI4T,213973,4
Pierpoljak,Je sais pas jouer,1999-01-01,"['french reggae', 'french rock']",False,51,0.865,0.47,8,-6.191,0,0.0734,0.00509,0.0,0.148,0.757,80.521,5d1tSaiS9zqCEfeNn1lEqk,249667,4
Mister K.A. Beats,Rap Sh*t,2017-12-01,[],True,18,0.635,0.595,6,-8.351,0,0.136,0.0468,0.000384,0.121,0.231,89.004,3rwbmf6uvy4RNJEhKuiwac,176145,4
Kultiration,Barfota,2004-02-01,['swedish reggae'],False,0,0.735,0.576,7,-7.967,0,0.139,0.253,8.91e-06,0.0861,0.781,141.434,3RuBuB22bWUtECvrxRs7Si,363107,4
Cyndi Lauper,Girls Just Want to Have Fun,2007-12-10,"['mellow gold', 'new wave pop', 'permanent wave', 'soft rock']",False,65,0.705,0.847,6,-2.588,1,0.0361,0.414,3.21e-06,0.406,0.743,120.527,7sMGwiS4vOMcz86ZY3vKYM,228120,4
Cashh,Pounds and Dollars,2021-03-11,['uk hip hop'],True,36,0.715,0.783,1,-5.284,1,0.275,0.144,0.0,0.0843,0.695,140.134,5i1296P4AjoOztZ3X9foTp,210857,4
Red Hot Chili Peppers,Throw Away Your Television,2002-07-09,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",False,57,0.54,0.884,4,-5.942,0,0.256,0.00119,0.000295,0.174,0.338,120.439,3XLJoMMM0oRHD4gHq6jV9Z,224760,4
The Beatles,Hey Jude,2006-11-17,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",False,66,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,1eT2CjXwFXNx6oY5ydvzKU,238854,4
Pam Tillis,Maybe It Was Memphis,1990,"['country', 'country dawn', 'country rock']",False,58,0.495,0.695,9,-6.929,1,0.0318,0.437,0.00048,0.0734,0.496,73.656,3wjD3Ufjll7UKrEDPdGuX3,239173,4
Young Nudy,Loaded Baked Potato,2017-09-13,"['hip hop', 'rap', 'trap', 'vapor trap']",True,51,0.751,0.87,2,-5.088,1,0.395,0.294,0.0,0.0525,0.775,119.84,77Zycwm6EUtKE271Nms1uf,277055,4
Foreigner,Waiting for a Girl like You,1981,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",False,72,0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,2OgVsp77En2nju8pnCieVU,292067,4
The Bouncing Souls,Whatever I Want,1997-09-23,"['asbury park indie', 'melodic hardcore', 'new jersey hardcore', 'new jersey punk', 'punk', 'ska punk', 'skate punk']",False,15,0.205,0.945,2,-4.046,1,0.119,0.0203,1.04e-05,0.0914,0.251,131.955,2BCAVdL2ugTR0XGopez7NJ,82893,4
Kojey Radical,Water (with Mahalia),2018-05-10,['uk alternative hip hop'],True,49,0.678,0.57,5,-3.922,0,0.304,0.291,0.0,0.228,0.641,140.115,6I15UB0IPWQhJNJEPQ1gLE,207947,4
Hannah Montana,Ordinary Girl,2010-01-01,"['dance pop', 'pop', 'post-teen pop', 'social media pop']",False,0,0.578,0.846,7,-3.691,1,0.0937,0.0358,0.0,0.212,0.378,91.143,2pYPqHoS88jjeETJlbSmb3,177507,4
USA Waste,The Punks Will Survive,2000-05-01,[],True,0,0.337,0.763,0,-11.35,1,0.113,0.0291,0.0466,0.272,0.459,83.419,6EdmAfeedzVg4bcYAQUkyg,100545,4
Miguel,Coffee (feat. Wale),2015-05-04,"['dance pop', 'pop', 'r&b', 'urban contemporary']",False,42,0.553,0.669,10,-7.575,0,0.0606,0.0128,7.65e-05,0.151,0.119,162.094,3K2YM0zZwJMjQrzMqpkOSQ,313852,4
Аркадий Хоралов,Пусть исчезнут беды,2005,[],False,10,0.856,0.694,10,-8.806,0,0.213,0.253,0.000104,0.299,0.785,100.175,3QXeFceMK1Rev1g2FL4e9E,231393,4
Bob Marley & The Wailers,Sun Is Shining (Extended Club Mix),2008-01-01,"['reggae', 'roots reggae']",False,45,0.682,0.904,0,-7.465,1,0.09,0.00347,0.075,0.104,0.907,130.062,7eC36JtZ0Qo7B98ucIiYto,236280,4
Phlegmatic Dogs,Keepmastik,2017-02-10,"['bass house', 'electro house']",False,0,0.947,0.696,7,-4.763,1,0.138,0.0184,0.902,0.211,0.831,124.015,7FDvWiaSd1nDW9O2JYUJyc,285000,4
Willie Nelson,I Gotta Get Drunk,1987,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",False,29,0.587,0.466,2,-13.093,1,0.0916,0.436,0.0,0.108,0.835,163.184,23bGw9tmMvtWMR4G6Yaits,129760,4
Effyzzie Music,Tell Somebody,2021-12-31,[],False,44,0.856,0.936,2,-3.791,1,0.0573,0.14,0.00201,0.44,0.462,119.94,3EWJSHGXN8dA983I0sMhmd,237600,4
Al Di Meola World Sinfonia,Misterio,2008-01-01,['jazz fusion'],False,4,0.384,0.73,0,-6.614,1,0.065,0.557,0.693,0.878,0.459,178.453,5djYAB0jar1ksyTyNHtv8A,651173,3
B*Witched,C'est La Vie,1998-03-25,"['bubblegum dance', 'dance pop', 'europop', 'girl group']",False,64,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.0506,0.939,109.004,0P6CPJrNJ1Zt755CQTWg3S,173693,4
Jacob Miller,Tenement Yard,1998-02-08,"['dub', 'lovers rock', 'reggae', 'roots reggae', 'ska']",False,0,0.889,0.391,4,-11.157,1,0.37,0.247,0.0,0.0859,0.965,143.844,5Y1pQnPoMpC1n15k4urq3s,156760,4
Jack Sparrow,Pula Riddim,2015-07-31,"['classic dubstep', 'deep dubstep']",False,6,0.813,0.52,11,-10.085,0,0.0819,0.00132,0.905,0.169,0.136,140.027,0G1wBqjlZBfs76i3BO4hIc,312000,4
The Cure,Charlotte Sometimes,1986-01-01,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",False,48,0.459,0.747,9,-13.125,0,0.0866,0.0181,1.27e-05,0.527,0.434,123.918,44fRzs75Tq5eaBjx3FCjem,253800,4
Jungle Brothers,Because I Got It Like That,1988,"['alternative hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip house', 'jazz rap', 'old school hip hop', 'turntablism']",False,38,0.9,0.916,1,-7.481,0,0.115,0.22,0.000141,0.0323,0.538,102.916,5unLExF3iiG3YkU11u6wFO,277894,4
Machito,Pachanga a la Crescendo,1992,"['jazz cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']",False,2,0.577,0.527,2,-14.545,1,0.337,0.585,0.0761,0.954,0.916,117.473,5PYbBb8996yH5mv3SN7CcX,201293,4
Chromeo,Fancy Footwork,2007,"['alternative dance', 'dance rock', 'electronica', 'electropop', 'filter house', 'new rave']",False,34,0.684,0.536,5,-15.923,0,0.0359,0.00884,0.0256,0.247,0.673,129.961,3ZVrB6fVojTnW6ec08cpp8,200107,4
Joseph Martins,Surrounded By Olive,2021-06-18,[],False,48,0.152,0.0162,1,-34.644,1,0.0374,0.969,0.811,0.106,0.0343,73.035,31nLFWrGtgYilBGgTKLuyW,186000,5
Barry White,"Never, Never Gonna Give Ya Up",1973-01-01,"['adult standards', 'disco', 'motown', 'quiet storm', 'soul']",False,0,0.509,0.813,7,-10.11,0,0.0611,0.0408,2.75e-05,0.0668,0.92,86.786,1OnnZzYPGqqACW40TD1nKu,476067,4
Selena Gomez,Come & Get It,2013-01-01,"['dance pop', 'pop', 'post-teen pop']",False,0,0.349,0.795,7,-4.133,0,0.0758,0.0102,0.000138,0.0812,0.542,148.985,5U2m76qAMdr3gXI0g6ptlG,231987,1
Joe Nichols,Gimmie That Girl,2009-01-01,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",False,0,0.5,0.9,2,-3.577,1,0.117,0.205,0.000251,0.694,0.675,162.249,5REVvhVi8uWomRflZycGbz,185453,4
Komintern Sect,Barcelone 1936,1983-01-01,[],True,8,0.34,0.979,11,-5.507,0,0.104,0.0339,0.002,0.146,0.414,106.685,0qTuOml2RniUldCCwRBXIG,184080,4
Lil Uzi Vert,SideLine Watching (Hold Up),2016-08-10,"['melodic rap', 'philly rap', 'rap', 'trap']",True,66,0.747,0.553,1,-7.294,1,0.117,0.281,0.0,0.117,0.262,141.888,0VYhxVxH9ijmdHUKsON9Bk,191033,4
Twenty One Pilots,Heathens,2016-06-16,"['modern rock', 'rock']",False,83,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,6i0V12jOa3mr6uu4WYhUBr,195920,4
The Brooklyn Sounds,Guaguanco Tropical,2013-04-08,[],False,8,0.594,0.807,2,-4.104,1,0.0446,0.405,7.43e-05,0.321,0.889,104.933,0U0Qx9gpYZjUZimoB2Zd8n,219945,4
Blue Öyster Cult,(Don't Fear) The Reaper,1976,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",False,0,0.368,0.928,9,-8.369,0,0.0593,0.00125,0.00111,0.301,0.532,141.175,5oI1A8G8jH5rxt35dPiHIB,308440,4
Dr. Alimantado,Born For A Purpose,1998,"['dub', 'reggae', 'roots reggae']",False,0,0.827,0.585,7,-9.125,0,0.037,0.0498,0.00736,0.114,0.881,128.818,2F8KrAhBBYT7G837AkBGo5,351693,4
JVST SAY YES,Feel the Bass,2015-11-23,"['bass house', 'electro house']",False,0,0.73,0.948,7,-5.985,0,0.0664,0.00389,0.616,0.437,0.228,128.01,6HYUOHCdzXhqsva5RuzFlk,187508,4
Approaching Nirvana,Tetrabyte,2013-07-19,"['chillstep', 'gaming edm']",False,18,0.701,0.777,8,-6.096,1,0.0384,0.000438,0.857,0.0683,0.313,128.002,3VROtyBrosJS4buVtTrwBX,257344,4
Old Dominion,Be with Me,2017-08-25,"['contemporary country', 'country', 'country road']",False,49,0.657,0.862,8,-5.048,1,0.0275,0.52,0.0,0.152,0.849,104.031,7mFNmurtskRmkxR01mYPfx,169813,4
Charley Crockett,The Man That Time Forgot,2020-07-31,"['alternative country', 'new americana', 'roots americana']",False,35,0.62,0.375,11,-9.029,1,0.0247,0.578,0.000199,0.163,0.652,97.957,4qop0897K6GQBgXpsH5m9y,178047,4
smle,Halo (feat. Helen Tess),2016-09-23,"['edm', 'future bass', 'gaming edm', 'pop edm', 'vapor twitch']",False,0,0.564,0.934,3,-5.193,0,0.386,0.0764,1.17e-06,0.353,0.479,75.365,1ACxHTxrvaDu1Sxu5V4ojZ,230400,4
Robert Grace,Fake Fine,2020-06-12,[],True,58,0.82,0.538,5,-8.535,1,0.0459,0.185,0.0,0.156,0.966,149.998,1zIdA3QeaQWluOM8ZdUX8u,170400,4
Juice WRLD,Scared Of Love,2018-12-10,"['chicago rap', 'melodic rap']",True,74,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,49QVOdWgGagzLrThkIqtK6,170539,4
Taylor Bennett,Fall Back Fools (feat. Max),2015-12-14,"['chicago rap', 'drill', 'lgbtq+ hip hop']",False,26,0.362,0.496,5,-10.932,0,0.289,0.961,0.000306,0.0939,0.411,81.025,6tn2u4pU5K3O061lDfjUDp,198298,4
Teri Moïse,Fais semblant,1998,[],False,0,0.728,0.457,2,-10.103,0,0.0514,0.677,0.00813,0.0704,0.697,110.236,1SXdbRszwQ9jmVmi0TZBXU,218533,4
Dr. Dre,Still D.R.E.,1999-11-16,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",True,83,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,503OTo2dSqe7qk76rgsbep,270587,4
Nick Drake,Hazey Jane II,1970-03-06,"['british folk', 'folk', 'folk rock', 'melancholia', 'rock', 'singer-songwriter']",False,0,0.635,0.46,10,-16.826,1,0.032,0.217,0.187,0.074,0.949,150.418,3cNhz1AfD1oOLSj9je2hxg,224173,4
Ivy Lab,Gopher,2020-12-11,"['deep dubstep', 'electronic trap', 'future bass', 'halftime dnb', 'liquid funk', 'vapor twitch']",False,38,0.799,0.819,10,-5.057,0,0.106,0.291,0.375,0.321,0.202,139.98,6RcMHJlUT2QHLdPihLyamW,169852,4
Beny Moré,Tratame Como Soy,2017-06-22,"['bolero', 'bolero cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']",False,0,0.564,0.438,8,-10.576,1,0.0584,0.716,1.29e-06,0.177,0.816,94.219,39oTnXurF9LDv21ZVsSuku,178387,4
CRO,no. 105,2017-09-08,"['german hip hop', 'pop rap']",False,47,0.395,0.645,4,-10.043,1,0.342,0.667,0.00481,0.275,0.439,172.818,6xUAxtCyjwnLCzXIT81DSA,276023,4
NAV,Why You Crying Mama,2019-03-26,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",True,46,0.74,0.454,0,-7.521,1,0.415,0.424,0.0,0.106,0.412,76.507,03Q1Tz2OxlA3sRrbXxmG3V,253172,4
Zonderling,Tunnel Vision - Don Diablo Edit,2017-01-27,"['edm', 'electro house', 'pop dance', 'progressive house']",False,0,0.763,0.913,5,-4.1,0,0.112,0.234,0.453,0.11,0.363,125.999,5xL84TYVoMCJZc3ZIv50x4,215476,4
Joe Nichols,Love Has a Way,2013-10-08,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",False,26,0.437,0.852,3,-4.2,1,0.0447,0.0302,3.5e-06,0.14,0.501,139.952,40vNofuuLmjsNtu9flM8hm,217933,4
David Bowie,The Jean Genie - 2013 Remastered Version,1973-04-13,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False,0,0.583,0.612,9,-7.101,1,0.0311,0.355,8.55e-06,0.444,0.774,128.252,3GGkKcUEC4xMxbJ9HEjWNg,247450,4
Michel Sardou,Être une femme,2004-01-01,"['chanson', 'french pop']",False,0,0.668,0.786,5,-10.272,1,0.084,0.419,0.0,0.575,0.746,129.359,6rulvOmw93NSgtQ53zImLg,255048,4
Pinegrove,Old Friends,2016-02-12,"['emo', 'indie folk', 'indie pop', 'indie rock', 'new jersey indie', 'small room']",False,0,0.488,0.555,4,-7.315,1,0.0398,0.41,0.0,0.494,0.375,147.88,66q3yNMEO2tOsiFny1IPQW,207720,4
Crow,Evil Woman Don't Play Your Games With Me,2008-02-25,['crust punk'],False,0,0.625,0.744,5,-6.506,1,0.0867,0.0288,0.00134,0.287,0.906,133.792,2oVLPpjRjEKjbasj2XtTNo,229213,4
Jay Critch,Rich Forever Way Outro,2017-06-16,"['nyc rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",True,42,0.873,0.5,10,-7.3,0,0.679,0.114,1.05e-05,0.132,0.529,155.07,3be3kLKYYLtAb8WERUM1sS,161384,4
Adam Brand,Kissing The Phone,2009-01-01,"['australian country', 'australian pop', 'classic australian country']",False,11,0.669,0.569,10,-7.413,1,0.0356,0.0873,1.8e-05,0.127,0.857,122.026,7uvNCcT0nfj5lMyjTiKOXc,212147,4
Miguel,Sky Walker (feat. Travis Scott),2017-12-01,"['dance pop', 'pop', 'r&b', 'urban contemporary']",True,76,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,5WoaF1B5XIEnWfmb5NZikf,259333,4
Honk!,"Wochenende, Saufen, Geil",2018-04-20,['partyschlager'],False,49,0.737,0.945,4,-2.598,0,0.214,0.0995,0.0,0.387,0.732,129.962,4LU3HBqkJNi2w6RFkOSOPe,183655,4
Safri Duo,Played-A-Live (The Bongo Song),2002-01-01,"['eurodance', 'europop']",False,0,0.63,0.97,8,-9.553,0,0.0598,0.0165,0.907,0.348,0.195,138.014,3GNluLmWNf2QaK1KWTSBsp,405600,4
Art Blakey,Along Came Betty,1959-01-01,"['bebop', 'big band', 'hard bop', 'jazz', 'jazz drums', 'jazz fusion']",False,51,0.665,0.359,1,-8.887,1,0.0326,0.801,0.106,0.145,0.4,111.639,3Ysj0cl3Jlb6Ysp6um8QI7,368747,4
PAX,LO*E DR*G,2021-03-19,"['bass house', 'deep groove house', 'house']",True,46,0.864,0.974,9,-6.923,1,0.0702,0.0272,0.0476,0.064,0.326,126.992,1JfryJlUV7RuCdTOSSVbwN,181417,4
Avicii,Hey Brother - Syn Cole Remix,2013-01-01,"['dance pop', 'edm', 'pop', 'pop dance']",False,40,0.747,0.8,7,-2.723,0,0.0553,0.000672,0.00012,0.0554,0.551,127.993,6rw6a2nTBLva837QJDZOx6,300000,4
Run–D.M.C.,Rock Box,1984-03-27,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",False,48,0.777,0.892,0,-4.555,1,0.0932,0.171,1.79e-06,0.384,0.648,100.231,2XYNq7LIQrh82m7LPiPN8w,330573,4
Swing,Rivage,2018-01-19,"['belgian hip hop', 'french hip hop', 'rap calme']",False,55,0.477,0.441,4,-16.431,0,0.213,0.745,0.0182,0.0642,0.451,83.186,0s4GCRjHuBh86j5AMnBn9c,228391,4
Joy Division,Disorder - 2007 Remaster,1979-06-01,"['alternative rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",False,0,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,38wCbVfMreML5ZhF5iQuKA,209040,4
Dimension,Hydraulic,2016-08-19,"['dancefloor dnb', 'drum and bass', 'uk dnb']",False,0,0.452,0.953,1,-2.894,1,0.087,0.000856,0.0313,0.417,0.0764,174.038,2qJpi7iCF4MJ8nsIyi5UIq,264828,4
B.G.,Bling Bling,2007-01-01,"['deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'rap', 'southern hip hop', 'trap']",True,0,0.881,0.985,2,-1.759,1,0.147,0.034,0.0,0.0652,0.869,98.921,7HuybOQmC4C6ZblTwgl4Dx,314773,4
IVRY,When Love Hurts,2021-01-15,[],False,17,0.504,0.907,7,-3.827,0,0.0475,0.0244,0.0,0.0515,0.369,127.79,1kWHeXS4M4zeihIqa08wkU,210242,4
Don Diablo,What We Started,2016-07-22,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'tropical house']",False,0,0.36,0.847,11,-3.931,1,0.109,0.223,0.00019,0.147,0.501,89.915,0e3P53YVOXKnUKvqlU4D2j,203000,4
Tek-One,Path of Life,2014-04-21,['filthstep'],False,0,0.511,0.988,10,-4.812,0,0.196,0.000791,0.239,0.147,0.384,117.09,3BixfSK2hdNB7PyafTm5M0,269665,4
Malie Aolani,Northern Sirenes,2021-10-11,[],False,70,0.197,0.00563,1,-38.504,1,0.0395,0.994,0.895,0.2,0.113,70.536,6wELTXkMA16b4sOgFl7011,129836,4
The Afrika Korps,You're a Tease Baby,2001,[],False,0,0.493,0.693,4,-10.469,1,0.0356,0.658,0.54,0.346,0.862,166.763,4dCll7ncuqhMhLxE78Okd6,114320,4
Lit Lords,Live for Today,2016-09-29,"['electronic trap', 'traprun']",False,5,0.263,0.919,1,-4.771,0,0.0993,0.00541,0.3,0.0696,0.274,150.423,4X4Ym20hOtJvXxMakaEVK7,269401,4
Horace Silver,Soulville - Remastered 1999/Rudy Van Gelder Edition,2004-01-01,"['bebop', 'big band', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'soul jazz']",False,6,0.663,0.328,10,-12.725,0,0.046,0.704,0.00653,0.139,0.435,116.142,16ZD0UMmsWaREoEASL648a,376040,4
Tumor Circus,Take Me Back or I'll Drown Our Dog (Headlines),1991,[],False,2,0.364,0.624,6,-12.958,0,0.0915,0.000321,0.000199,0.256,0.451,152.332,12nw0a9x0FW2J3XFwvKmNz,239547,4
John Mellencamp,Jack & Diane,1982-01-01,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",False,0,0.822,0.319,9,-14.451,1,0.047,0.0721,2.1e-05,0.148,0.72,104.047,2EW6o93S7dEGTlZNEFmHr9,255040,4
Field Medic,mood ring baby,2019-04-19,"['bubblegrunge', 'indie pop', 'lo-fi indie', 'small room']",False,51,0.54,0.596,2,-6.197,1,0.0264,0.724,3.69e-05,0.0604,0.158,106.989,3cfeJE1UxGSOdtaQPkR2nd,281860,4
Led Zeppelin,Rock and Roll - Remaster,1971-11-08,"['album rock', 'classic rock', 'hard rock', 'rock']",False,71,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4PRGxHpCpF2yoOHYKQIEwD,220561,4
Digital Abuse,Gate To Hell - Vazard Remix,2011-04-18,[],False,2,0.596,0.987,6,-7.308,0,0.0493,0.000135,0.9,0.0818,0.216,150.029,2v78GoN3kERasvOIW5n0lG,328692,4
Shane Codd,Always On My Mind (feat. Charlotte Haining),2021-07-09,"['pop dance', 'tropical house']",False,63,0.372,0.932,11,-3.382,0,0.0476,0.0176,2.29e-05,0.0787,0.333,121.35,6ZDGcLFDewEV6c9xOgpFGS,174190,4
Mozzy,Perkys Callin' (Free Style),2016-10-19,"['cali rap', 'pop rap', 'rap', 'sacramento hip hop', 'southern hip hop', 'trap']",True,45,0.726,0.578,1,-6.492,1,0.503,0.0567,0.0,0.0958,0.206,155.984,2PmF8UiRxg8a2L08TpQtwJ,248085,4
Pep & Rash,Love The One You're With,2016-03-18,"['dutch edm', 'electro house', 'future house', 'house']",False,0,0.694,0.927,7,-3.99,1,0.0585,0.0153,0.00327,0.0812,0.753,125.017,5cC7V4UPSs0G98rgeN5prF,152442,4
Hard-Ons,Made To Love You,1988,"['australian alternative rock', 'australian garage punk']",False,13,0.222,0.86,9,-14.487,1,0.0643,2.18e-06,0.709,0.115,0.342,129.787,5LNoHIqNnhYY98QDtVQe6c,219933,4
Delegation,Put a Little Love On Me,2010-01-14,"['disco', 'funk', 'post-disco', 'quiet storm']",False,48,0.827,0.578,6,-12.871,0,0.0483,0.206,0.0314,0.0925,0.968,111.447,6EOAOGls9pIdUJsrqytcXK,269640,4
Neil Young,Don't Let It Bring You Down,1970-08-31,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']",False,51,0.662,0.237,5,-11.851,1,0.0369,0.502,3.41e-06,0.107,0.28,133.074,4rylUVBblCUdmtDuYql6oI,176867,4
Tanita Tikaram,Twist in My Sobriety,1988-09-12,['new wave pop'],False,64,0.775,0.562,10,-11.246,0,0.025,0.0655,0.153,0.0747,0.939,114.527,6wWlaSxOrBizAcpqkuv1FJ,292080,4
Noiseshock,Beyond Reality - Radio Edit,2016-02-12,['euphoric hardstyle'],False,25,0.219,0.89,4,-4.469,1,0.0645,0.0715,0.0842,0.647,0.156,149.728,1zSLm8mDeLpIBszZrvD4AA,263479,3
Johnny Ventura,Te Digo Ahorita,1972-01-01,"['dominican pop', 'latin', 'merengue', 'merengue tipico', 'musica tradicional dominicana', 'tropical']",False,14,0.527,0.676,8,-4.198,1,0.0412,0.323,0.0,0.355,0.791,135.032,2j1Ujul3nELvZkzDnZgbyc,221187,4
Buffalo Springfield,Expecting to Fly,1967-10-30,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",False,48,0.161,0.348,5,-13.283,1,0.0319,0.795,0.329,0.0971,0.123,150.989,3uVmR6oQq0NluVZXkipKHV,224200,3
Drowning Pool,Bodies,2001-01-01,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",False,76,0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,7CpbhqKUedOIrcvc94p60Y,201960,4
The Mob,"Another Day Another Death - Live, Meanwhile Gardens, Summer, 1983",2007-11-19,[],False,0,0.205,0.896,9,-9.56,1,0.0581,0.00267,0.646,0.249,0.443,162.109,4vycV9d7vLwFNQN6xrY4G2,145440,4
The Wailers,Kinky Reggae - Jamaican Version,1973-04-13,"['dub', 'reggae', 'roots reggae', 'ska']",False,0,0.825,0.641,5,-6.426,1,0.339,0.0832,0.000154,0.0554,0.876,137.686,361fnT8mthkRH4ihUHzutK,224600,4
YungGen,Kid Cudi Only Carti,2019-05-28,[],False,0,0.687,0.7,10,-9.072,0,0.339,0.073,2.44e-06,0.175,0.339,81.566,6mAAhtH3B05kpRjXuTEbtI,135210,4
